Order_ID,Order_Date,Customer_Key,Product_Key,Region_Key,Payment_Key,ShipMode_Key,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Shipping_Cost,Delivery_Days,Returned
3992,2025-01-28,37,17,1,4,2,1,4496,0,4496,2494.9,2001.1,124,9,Yes
3993,2025-10-13,36,3,2,1,2,1,3306,0.1,2975.4,1699.91,1275.49,111,10,Yes
3994,2025-06-04,19,6,3,4,2,1,2020,0.15,1717.0,1149.85,567.15,251,5,Yes
3995,2025-05-21,56,10,3,2,2,1,3129,0,3129,1669.87,1459.13,269,9,No
3996,2025-06-20,46,18,3,2,3,5,578,0.05,2745.5,1711.5,1034.0,80,8,Yes
3997,2025-08-14,77,18,3,2,1,2,4179,0.05,7940.1,4267.86,3672.24,123,9,No
3998,2025-03-20,95,10,4,2,2,3,454,0.05,1293.9,890.96,402.94,251,3,Yes
3999,2025-10-21,3,18,4,3,1,3,2968,0,8904,6380.77,2523.23,119,2,No
4000,2025-06-02,49,2,2,2,3,4,4867,0.1,17521.2,10022.61,7498.59,80,7,Yes
4001,2025-08-23,75,21,4,1,1,4,603,0,2412,1456.49,955.51,214,10,Yes
4002,2025-05-21,18,21,1,4,1,4,4350,0.15,14790.0,7457.88,7332.12,221,5,Yes
4003,2025-06-25,78,15,2,1,1,3,3928,0.15,10016.4,6167.64,3848.76,109,4,No
4004,2025-01-07,90,25,1,3,1,4,3199,0.15,10876.6,6743.22,4133.38,61,4,No
4005,2025-09-24,88,20,4,2,2,3,3511,0,10533,5880.25,4652.75,99,10,No
4006,2025-05-29,96,21,3,1,3,3,1390,0,4170,2449.43,1720.57,211,1,No
4007,2025-05-16,1,10,2,3,1,1,3415,0.05,3244.25,2492.62,751.63,291,7,Yes
4008,2025-06-16,95,20,4,4,1,5,2251,0,11255,7550.33,3704.67,272,7,Yes
4009,2025-02-08,35,17,1,2,2,2,1989,0,3978,1990.29,1987.71,94,9,No
4010,2025-06-03,56,1,2,1,2,1,2186,0.15,1858.1,1339.98,518.12,200,10,No
4011,2025-06-03,80,25,1,3,1,2,4795,0.1,8631.0,4815.89,3815.11,291,8,Yes
4012,2025-03-31,45,5,1,1,1,1,2106,0,2106,1479.94,626.06,205,5,No
4013,2025-12-27,86,17,1,1,3,1,1946,0.1,1751.4,1086.17,665.23,75,7,No
4014,2025-12-10,4,9,2,1,1,2,2190,0.1,3942.0,2275.96,1666.04,129,5,No
4015,2025-09-25,40,27,3,3,3,3,1256,0.15,3202.8,2243.73,959.07,108,4,Yes
4016,2025-03-24,94,1,2,3,3,4,1207,0.05,4586.6,2674.6,1912.0,248,8,No
4017,2025-06-09,25,20,3,1,3,2,957,0.05,1818.3,1016.65,801.65,169,1,Yes
4018,2025-07-21,95,14,2,3,1,4,4820,0.1,17352.0,13363.17,3988.83,50,10,No
4019,2025-07-12,17,21,1,4,2,3,4740,0.05,13509.0,9640.66,3868.34,80,9,Yes
4020,2025-08-31,49,24,3,4,2,4,3505,0.1,12618.0,8079.05,4538.95,118,10,Yes
4021,2025-01-04,20,17,3,3,1,1,909,0.05,863.55,557.07,306.48,229,6,No
4022,2025-12-08,22,3,3,4,1,5,3348,0.1,15066.0,10530.63,4535.37,134,1,No
4023,2025-11-27,89,21,1,1,1,1,4210,0.15,3578.5,2632.24,946.26,267,6,No
4024,2025-08-26,16,22,4,4,1,1,1045,0.05,992.75,500.98,491.77,244,2,No
4025,2025-10-12,83,17,2,4,2,2,1710,0.15,2907.0,1868.13,1038.87,217,1,Yes
4026,2025-04-17,35,13,3,1,3,1,3366,0,3366,2357.76,1008.24,290,3,Yes
4027,2025-09-02,67,29,4,3,2,1,605,0.1,544.5,345.6,198.9,107,5,Yes
4028,2025-11-21,75,5,3,3,2,1,822,0.1,739.8,562.57,177.23,128,4,Yes
4029,2025-04-09,69,5,2,4,3,1,2184,0.15,1856.4,980.12,876.28,157,10,Yes
4030,2025-06-14,71,1,4,1,2,1,2417,0.05,2296.15,1150.29,1145.86,211,10,No
4031,2025-12-28,30,13,3,3,2,2,3836,0.1,6904.8,4036.84,2867.96,106,9,No
4032,2025-11-25,49,16,4,3,3,5,3308,0.15,14059.0,9818.34,4240.66,236,7,No
4033,2025-01-03,53,12,4,2,1,4,3493,0.05,13273.4,10602.97,2670.43,234,5,No
4034,2025-09-05,77,3,2,4,1,3,2171,0,6513,4246.28,2266.72,185,1,No
4035,2025-11-27,89,22,1,3,1,2,339,0,678,426.84,251.16,90,10,No
4036,2025-11-04,49,13,4,2,1,3,4669,0.1,12606.3,8432.16,4174.14,214,10,No
4037,2025-03-03,49,2,2,1,3,1,4684,0.05,4449.8,2646.7,1803.1,218,5,No
4038,2025-08-20,22,29,1,1,1,3,2907,0.05,8284.95,4561.61,3723.34,170,10,No
4039,2025-05-08,76,5,4,1,3,5,3596,0,17980,10874.21,7105.79,120,5,No
4040,2025-08-10,92,17,1,3,2,2,2843,0.1,5117.4,3269.93,1847.47,92,4,Yes
4041,2025-12-24,47,11,4,4,3,4,953,0,3812,2329.5,1482.5,89,9,No
4042,2025-04-05,6,15,3,2,1,4,3953,0.15,13440.2,9236.78,4203.42,188,9,No
4043,2025-12-23,5,29,4,3,1,3,1203,0.05,3428.55,1992.79,1435.76,105,10,Yes
4044,2025-11-07,14,17,3,2,3,5,2730,0.15,11602.5,7053.25,4549.25,161,10,No
4045,2025-06-13,20,16,4,2,3,1,1958,0,1958,1564.76,393.24,100,10,Yes
4046,2025-11-19,34,8,1,2,3,3,4334,0.1,11701.8,7267.91,4433.89,279,5,No
4047,2025-08-21,98,20,1,1,1,1,3507,0.1,3156.3,2348.18,808.12,183,3,No
4048,2025-11-03,37,9,2,4,3,3,2933,0,8799,4729.48,4069.52,190,1,Yes
4049,2025-05-19,51,22,2,1,3,3,3372,0.05,9610.2,5585.62,4024.58,119,10,No
4050,2025-08-20,38,27,4,1,3,2,4085,0,8170,4847.73,3322.27,64,6,Yes
4051,2025-05-28,15,1,1,3,1,5,3540,0.15,15045.0,9778.81,5266.19,272,3,No
4052,2025-12-13,59,2,2,4,1,3,696,0.05,1983.6,1211.62,771.98,122,4,Yes
4053,2025-08-22,53,8,2,3,3,5,1406,0,7030,4349.13,2680.87,77,7,No
4054,2025-11-29,69,22,4,4,1,5,1637,0,8185,4569.59,3615.41,88,9,No
4055,2025-04-06,25,13,3,2,1,5,528,0,2640,1670.17,969.83,70,3,No
4056,2025-10-17,88,24,2,4,2,4,2511,0.15,8537.4,4843.51,3693.89,64,1,No
4057,2025-08-25,38,7,3,3,2,1,1823,0.15,1549.55,985.92,563.63,166,10,No
4058,2025-03-21,87,21,2,1,3,2,1888,0,3776,2896.39,879.61,188,9,Yes
4059,2025-02-15,24,5,4,2,1,2,909,0.1,1636.2,1180.87,455.33,207,8,Yes
4060,2025-03-02,35,21,4,4,1,1,4113,0.15,3496.05,2499.21,996.84,178,9,Yes
4061,2025-05-21,30,6,4,2,2,5,2748,0,13740,8162.87,5577.13,274,7,Yes
4062,2025-06-25,49,10,1,2,1,5,2063,0.1,9283.5,4746.82,4536.68,77,6,No
4063,2025-03-03,28,11,4,2,1,3,4318,0.05,12306.3,7985.77,4320.53,273,2,No
4064,2025-11-07,60,19,2,3,1,4,3252,0.15,11056.8,7593.61,3463.19,175,3,No
4065,2025-06-10,79,28,1,2,1,4,858,0.1,3088.8,1698.91,1389.89,271,7,No
4066,2025-04-05,26,28,4,3,2,3,4901,0.15,12497.55,8262.27,4235.28,201,8,No
4067,2025-07-21,51,4,1,3,1,3,1410,0.05,4018.5,2835.66,1182.84,108,8,No
4068,2025-12-15,8,7,4,2,3,4,3122,0,12488,7032.47,5455.53,212,4,Yes
4069,2025-11-22,3,12,2,4,3,5,383,0.1,1723.5,1134.78,588.72,245,7,Yes
4070,2025-09-11,52,22,2,2,1,1,4635,0.15,3939.75,2481.12,1458.63,182,10,No
4071,2025-12-26,75,21,3,3,1,5,4226,0.15,17960.5,12397.56,5562.94,154,7,No
4072,2025-05-18,5,28,2,2,1,1,1412,0,1412,710.61,701.39,285,1,Yes
4073,2025-04-21,66,11,2,1,2,1,2259,0,2259,1730.78,528.22,114,4,No
4074,2025-02-19,83,1,4,4,1,5,4839,0,24195,17670.6,6524.4,277,3,Yes
4075,2025-05-06,31,9,2,2,2,3,704,0.15,1795.2,1208.18,587.02,206,9,No
4076,2025-10-01,55,22,2,3,1,3,4735,0.05,13494.75,7181.31,6313.44,223,10,No
4077,2025-05-25,88,20,3,4,1,3,3733,0,11199,8549.94,2649.06,191,10,Yes
4078,2025-03-01,95,2,3,4,3,3,2421,0,7263,5408.08,1854.92,91,6,No
4079,2025-12-28,15,13,3,2,2,4,2606,0.15,8860.4,6921.54,1938.86,96,9,No
4080,2025-01-17,23,14,4,2,3,5,3781,0,18905,11965.2,6939.8,228,10,No
4081,2025-07-04,25,21,2,1,2,1,4201,0,4201,2881.34,1319.66,166,8,No
4082,2025-11-01,92,23,3,3,1,3,946,0.1,2554.2,1522.57,1031.63,257,4,Yes
4083,2025-07-16,19,4,1,3,1,4,1150,0,4600,3234.71,1365.29,161,8,Yes
4084,2025-11-09,20,1,4,2,2,4,4747,0.15,16139.8,8815.37,7324.43,61,2,No
4085,2025-09-29,13,10,1,1,2,3,3913,0.1,10565.1,8034.53,2530.57,169,2,Yes
4086,2025-06-17,87,20,4,2,2,3,3982,0.1,10751.4,7562.11,3189.29,227,2,No
4087,2025-02-20,19,24,3,2,2,4,1081,0,4324,2180.58,2143.42,59,3,No
4088,2025-08-08,91,24,2,2,2,2,1579,0.05,3000.1,2221.21,778.89,195,7,Yes
4089,2025-10-28,40,9,3,1,1,5,3157,0,15785,11809.45,3975.55,131,8,Yes
4090,2025-12-03,57,3,3,2,2,3,3153,0,9459,7305.29,2153.71,286,3,Yes
4091,2025-04-18,43,21,3,1,1,1,3215,0.05,3054.25,2282.1,772.15,149,3,No
4092,2025-06-09,4,9,2,1,1,3,813,0.15,2073.15,1156.31,916.84,266,9,No
4093,2025-01-08,76,12,4,2,2,2,811,0.15,1378.7,808.0,570.7,93,1,Yes
4094,2025-10-17,61,29,4,4,2,1,410,0,410,303.98,106.02,182,8,No
4095,2025-01-01,47,2,3,1,1,2,2750,0.1,4950.0,3379.09,1570.91,147,7,No
4096,2025-08-12,81,13,1,4,3,3,1459,0.05,4158.15,2336.13,1822.02,121,3,Yes
4097,2025-08-18,44,20,1,4,3,3,3612,0,10836,8133.64,2702.36,61,3,Yes
4098,2025-03-23,50,13,1,2,2,4,619,0,2476,1496.55,979.45,108,4,No
4099,2025-10-22,86,7,1,2,2,1,2462,0.05,2338.9,1423.64,915.26,283,6,No
4100,2025-12-16,46,25,4,2,3,5,4685,0.05,22253.75,15610.02,6643.73,52,8,No
4101,2025-08-18,67,23,1,3,1,2,2582,0,5164,2934.07,2229.93,286,6,No
4102,2025-01-19,84,1,3,1,1,5,2855,0.1,12847.5,7527.37,5320.13,234,6,Yes
4103,2025-02-03,12,2,2,1,3,4,4792,0,19168,13171.46,5996.54,167,4,Yes
4104,2025-03-01,94,28,2,3,3,4,1541,0.05,5855.8,4452.51,1403.29,65,4,Yes
4105,2025-10-28,100,29,3,1,3,4,946,0,3784,1937.43,1846.57,257,10,Yes
4106,2025-07-18,45,27,1,4,3,3,3895,0.1,10516.5,5643.38,4873.12,202,3,No
4107,2025-11-22,8,25,3,2,3,4,414,0,1656,918.98,737.02,193,6,No
4108,2025-06-17,6,21,1,3,1,5,512,0,2560,1568.77,991.23,85,4,Yes
4109,2025-11-21,44,21,2,3,2,3,1888,0.15,4814.4,3140.22,1674.18,88,6,Yes
4110,2025-05-24,23,29,4,3,1,5,1360,0.15,5780.0,2974.46,2805.54,103,5,Yes
4111,2025-10-09,67,15,2,3,1,2,2415,0.05,4588.5,3486.88,1101.62,213,9,No
4112,2025-04-05,25,13,2,3,1,5,4091,0.15,17386.75,10123.05,7263.7,129,10,Yes
4113,2025-01-19,90,5,2,3,3,4,3942,0.15,13402.8,8449.02,4953.78,255,9,No
4114,2025-11-01,37,8,2,1,2,1,4584,0,4584,3379.12,1204.88,137,10,No
4115,2025-08-20,56,20,1,4,3,4,3180,0.05,12084.0,9141.72,2942.28,235,3,No
4116,2025-07-26,60,6,2,1,3,3,1639,0,4917,2599.37,2317.63,98,1,Yes
4117,2025-11-08,45,25,2,4,2,3,1316,0.15,3355.8,2593.46,762.34,54,3,No
4118,2025-04-28,75,28,3,3,1,2,837,0.15,1422.9,958.47,464.43,283,2,No
4119,2025-07-25,86,24,2,1,3,5,1192,0.15,5066.0,4007.83,1058.17,137,3,No
4120,2025-01-27,12,22,4,1,2,3,2442,0.15,6227.1,4774.85,1452.25,181,4,Yes
4121,2025-01-23,34,1,4,2,3,3,3313,0.15,8448.15,5170.87,3277.28,114,7,Yes
4122,2025-11-28,17,30,1,1,3,4,2826,0.1,10173.6,5384.57,4789.03,200,9,Yes
4123,2025-05-23,47,25,1,1,1,2,4701,0.15,7991.7,5790.58,2201.12,283,3,Yes
4124,2025-10-01,74,1,1,1,3,5,4195,0.15,17828.75,10389.58,7439.17,262,10,No
4125,2025-02-24,95,15,1,3,1,5,1797,0,8985,6890.95,2094.05,246,8,No
4126,2025-01-15,24,25,4,1,1,3,2527,0.05,7201.95,4353.13,2848.82,151,5,No
4127,2025-02-20,90,2,2,4,1,5,1083,0,5415,2914.72,2500.28,208,7,No
4128,2025-04-02,88,26,1,2,3,4,3947,0.1,14209.2,9032.64,5176.56,300,6,No
4129,2025-09-20,30,2,1,1,1,4,1477,0.05,5612.6,2970.49,2642.11,283,8,Yes
4130,2025-11-09,44,6,1,1,1,5,4742,0.1,21339.0,12763.47,8575.53,130,5,Yes
4131,2025-05-21,96,26,1,1,3,4,2221,0.15,7551.4,5368.8,2182.6,190,3,Yes
4132,2025-10-23,53,9,2,2,2,3,1040,0,3120,2483.79,636.21,102,1,Yes
4133,2025-04-03,56,11,4,1,2,5,1452,0,7260,4138.39,3121.61,196,4,Yes
4134,2025-12-31,20,8,4,1,1,1,4599,0.05,4369.05,2519.18,1849.87,113,8,No
4135,2025-08-15,32,20,1,2,3,2,2810,0.15,4777.0,2644.95,2132.05,225,8,Yes
4136,2025-06-05,25,17,4,2,1,2,2329,0.1,4192.2,2263.56,1928.64,259,2,Yes
4137,2025-06-13,56,29,3,1,2,1,1813,0.1,1631.7,1155.78,475.92,250,8,No
4138,2025-11-10,15,5,1,1,1,3,3834,0.1,10351.8,5200.53,5151.27,164,8,Yes
4139,2025-12-14,12,7,1,1,3,2,3875,0.05,7362.5,5796.94,1565.56,64,4,No
4140,2025-05-09,54,29,1,1,2,1,698,0,698,457.92,240.08,277,10,Yes
4141,2025-11-29,86,12,1,1,3,4,3675,0,14700,11557.23,3142.77,128,7,Yes
4142,2025-08-27,6,2,1,2,1,4,3569,0.15,12134.6,7484.35,4650.25,147,1,No
4143,2025-10-18,93,26,1,2,2,5,2243,0.05,10654.25,5463.43,5190.82,192,5,No
4144,2025-08-14,70,1,2,3,2,5,3768,0,18840,14535.57,4304.43,178,7,No
4145,2025-04-07,80,10,3,4,1,3,3855,0.1,10408.5,7436.23,2972.27,217,1,No
4146,2025-07-03,100,17,2,1,3,4,646,0.05,2454.8,1890.88,563.92,131,7,Yes
4147,2025-03-03,34,3,3,1,1,1,970,0.05,921.5,698.36,223.14,272,9,No
4148,2025-08-25,58,21,3,1,3,5,3913,0,19565,11904.32,7660.68,168,9,Yes
4149,2025-09-23,55,5,2,3,1,1,2350,0.1,2115.0,1090.69,1024.31,126,2,No
4150,2025-05-04,36,8,3,4,3,3,2396,0.05,6828.6,4388.58,2440.02,143,2,No
4151,2025-02-15,94,6,4,1,2,2,1609,0.15,2735.3,1806.82,928.48,239,4,No
4152,2025-08-25,92,18,4,2,2,4,3140,0,12560,9253.01,3306.99,83,1,No
4153,2025-03-26,50,30,3,4,3,2,540,0.05,1026.0,786.85,239.15,294,1,Yes
4154,2025-04-06,45,17,2,4,1,5,2628,0.1,11826.0,6568.83,5257.17,68,4,No
4155,2025-10-14,58,14,1,2,3,3,4244,0,12732,8397.98,4334.02,281,10,Yes
4156,2025-07-24,35,1,1,4,1,2,4589,0,9178,4770.75,4407.25,156,9,No
4157,2025-06-21,31,7,1,4,3,1,1490,0.1,1341.0,737.66,603.34,217,10,Yes
4158,2025-04-30,78,19,3,2,1,3,2617,0.05,7458.45,4209.15,3249.3,199,6,No
4159,2025-11-27,70,28,1,3,2,2,4940,0.05,9386.0,7316.98,2069.02,102,8,No
4160,2025-03-13,42,5,4,1,1,3,999,0,2997,1864.99,1132.01,57,10,Yes
4161,2025-06-12,51,20,2,4,3,1,3772,0.05,3583.4,2688.94,894.46,195,6,Yes
4162,2025-03-15,90,10,1,2,2,5,4644,0.05,22059.0,15047.68,7011.32,239,1,Yes
4163,2025-01-09,90,17,1,3,2,2,4550,0.05,8645.0,6415.98,2229.02,101,5,Yes
4164,2025-10-09,56,11,4,4,1,5,3676,0.05,17461.0,12904.28,4556.72,199,3,No
4165,2025-02-01,14,20,1,4,2,1,3512,0.15,2985.2,2336.85,648.35,277,8,No
4166,2025-10-07,17,17,1,2,2,3,232,0,696,422.3,273.7,300,10,No
4167,2025-03-02,97,11,3,2,1,1,577,0,577,347.48,229.52,192,6,No
4168,2025-10-21,64,20,3,3,3,4,4912,0,19648,14523.18,5124.82,205,2,Yes
4169,2025-06-18,60,30,4,1,3,1,4306,0,4306,3066.08,1239.92,134,3,Yes
4170,2025-09-21,96,29,1,4,1,5,876,0.15,3723.0,2818.78,904.22,94,4,No
4171,2025-07-28,55,10,4,2,1,4,1034,0.1,3722.4,2671.44,1050.96,118,9,Yes
4172,2025-08-17,21,9,2,4,3,2,4782,0.1,8607.6,6444.39,2163.21,275,1,No
4173,2025-04-11,2,16,4,3,3,5,3651,0,18255,9423.63,8831.37,194,3,No
4174,2025-03-30,59,20,2,4,1,1,2538,0.15,2157.3,1145.41,1011.89,275,1,No
4175,2025-05-23,12,3,1,2,2,5,791,0.15,3361.75,2509.75,852.0,126,10,No
4176,2025-12-29,18,29,2,2,2,5,1754,0,8770,6611.75,2158.25,280,8,No
4177,2025-06-30,40,23,4,2,1,1,1351,0.05,1283.45,825.43,458.02,224,9,No
4178,2025-05-17,98,2,3,4,1,4,1615,0,6460,3249.97,3210.03,101,2,No
4179,2025-11-21,55,19,1,1,3,1,2878,0,2878,2301.46,576.54,279,6,Yes
4180,2025-02-02,93,28,2,4,3,1,2507,0.05,2381.65,1849.29,532.36,273,4,No
4181,2025-08-27,5,27,2,2,2,3,4091,0.1,11045.7,6890.09,4155.61,279,1,No
4182,2025-08-15,18,5,1,1,2,3,3274,0.15,8348.7,4707.45,3641.25,96,9,No
4183,2025-02-06,7,14,3,3,3,5,2878,0,14390,8798.17,5591.83,57,4,No
4184,2025-04-27,95,8,4,1,2,5,380,0.05,1805.0,1424.53,380.47,283,4,Yes
4185,2025-02-09,92,13,2,4,1,5,3980,0,19900,13295.13,6604.87,251,10,Yes
4186,2025-12-04,2,19,2,3,2,2,2682,0.15,4559.4,2750.48,1808.92,122,3,No
4187,2025-12-25,51,29,4,4,2,3,3146,0.15,8022.3,4579.53,3442.77,133,2,No
4188,2025-12-23,49,4,1,3,3,1,1093,0.05,1038.35,557.88,480.47,78,6,No
4189,2025-07-03,90,28,4,3,2,2,3984,0,7968,6247.42,1720.58,156,2,No
4190,2025-09-21,11,6,3,3,1,4,2731,0.1,9831.6,5726.55,4105.05,154,4,Yes
4191,2025-02-21,69,12,3,2,1,3,4655,0.05,13266.75,10566.77,2699.98,291,4,No
4192,2025-07-17,91,7,3,1,3,1,4058,0,4058,2864.7,1193.3,263,4,Yes
4193,2025-02-09,40,13,1,1,1,5,4124,0.1,18558.0,13536.85,5021.15,279,4,No
4194,2025-01-16,67,10,4,1,2,4,4623,0.15,15718.2,9303.68,6414.52,188,8,Yes
4195,2025-12-08,84,26,3,2,2,1,1765,0,1765,953.84,811.16,91,9,Yes
4196,2025-08-09,30,25,2,3,2,4,4073,0,16292,11121.23,5170.77,235,2,No
4197,2025-10-24,88,2,1,1,3,5,1405,0.1,6322.5,4505.02,1817.48,260,10,Yes
4198,2025-05-07,6,14,3,3,1,2,1721,0,3442,2710.41,731.59,284,9,Yes
4199,2025-11-04,18,23,4,1,2,5,2474,0.05,11751.5,8878.8,2872.7,280,5,Yes
4200,2025-01-10,91,9,1,3,2,4,902,0.1,3247.2,2122.23,1124.97,80,2,Yes
4201,2025-06-25,58,24,4,4,2,2,3285,0.05,6241.5,4931.38,1310.12,105,9,Yes
4202,2025-07-29,90,30,4,3,3,1,1517,0,1517,1031.85,485.15,86,5,No
4203,2025-07-23,30,4,4,4,2,1,3386,0.15,2878.1,2046.76,831.34,244,5,No
4204,2025-06-02,76,10,1,4,1,4,3973,0.05,15097.4,8497.13,6600.27,219,7,No
4205,2025-09-07,58,5,2,3,2,4,2080,0,8320,6460.76,1859.24,216,1,No
4206,2025-05-25,56,14,1,1,1,1,782,0.05,742.9,518.0,224.9,127,3,No
4207,2025-02-12,97,13,1,2,1,4,4665,0.1,16794.0,11618.72,5175.28,190,6,Yes
4208,2025-05-10,90,25,1,4,1,2,4360,0.05,8284.0,5251.8,3032.2,121,1,No
4209,2025-01-15,78,2,2,1,3,4,508,0.1,1828.8,948.81,879.99,293,2,Yes
4210,2025-02-07,83,22,1,3,3,5,4642,0.15,19728.5,14677.96,5050.54,69,7,Yes
4211,2025-06-24,91,8,1,3,2,2,955,0,1910,1010.94,899.06,156,8,Yes
4212,2025-10-18,25,29,1,3,3,5,2106,0,10530,5641.74,4888.26,97,1,No
4213,2025-08-30,19,22,4,4,1,2,1640,0.15,2788.0,1705.79,1082.21,221,6,Yes
4214,2025-07-11,55,27,2,3,3,3,3622,0.05,10322.7,6469.35,3853.35,172,9,No
4215,2025-10-09,52,27,4,1,1,3,4508,0.05,12847.8,10186.42,2661.38,167,10,Yes
4216,2025-11-29,11,23,2,4,3,4,585,0.15,1989.0,1274.85,714.15,253,7,Yes
4217,2025-05-02,82,28,4,3,3,2,1330,0.1,2394.0,1869.25,524.75,283,2,No
4218,2025-05-18,4,10,2,3,3,3,2357,0,7071,5380.51,1690.49,155,10,Yes
4219,2025-12-02,75,25,1,3,3,3,4503,0,13509,6868.81,6640.19,58,5,No
4220,2025-07-11,68,6,2,4,3,1,1928,0,1928,1044.76,883.24,115,10,No
4221,2025-11-21,60,15,3,1,2,1,2038,0.1,1834.2,1361.05,473.15,294,8,Yes
4222,2025-09-13,89,7,3,2,3,2,3457,0.1,6222.6,4817.36,1405.24,281,5,Yes
4223,2025-06-22,62,5,1,4,1,1,4256,0,4256,2800.42,1455.58,80,3,Yes
4224,2025-08-02,14,26,2,2,3,4,2803,0.15,9530.2,7391.28,2138.92,220,9,No
4225,2025-09-21,83,29,1,4,2,2,400,0.05,760.0,467.99,292.01,82,8,No
4226,2025-02-27,26,20,2,2,2,2,4026,0.05,7649.4,4999.81,2649.59,272,3,No
4227,2025-04-20,70,4,3,2,3,5,4580,0,22900,17526.32,5373.68,247,2,Yes
4228,2025-03-14,44,14,1,4,3,4,1489,0.1,5360.4,2922.41,2437.99,261,4,Yes
4229,2025-11-25,43,3,3,4,3,1,3155,0.05,2997.25,2071.2,926.05,73,3,No
4230,2025-01-21,75,29,1,3,3,5,4195,0.05,19926.25,10695.58,9230.67,192,4,No
4231,2025-04-14,60,14,1,1,3,2,781,0.15,1327.7,896.17,431.53,140,5,No
4232,2025-04-29,75,23,3,1,3,2,2123,0.1,3821.4,2686.35,1135.05,249,4,Yes
4233,2025-11-29,5,22,1,4,2,3,2558,0,7674,4974.16,2699.84,246,3,No
4234,2025-05-30,32,21,1,4,2,4,818,0.05,3108.4,1875.7,1232.7,240,7,Yes
4235,2025-06-27,95,7,2,3,1,5,4696,0.15,19958.0,15002.01,4955.99,288,8,No
4236,2025-09-03,58,29,3,4,3,4,1586,0.15,5392.4,4132.82,1259.58,284,3,No
4237,2025-08-18,94,25,2,1,2,2,608,0,1216,720.91,495.09,84,1,Yes
4238,2025-07-09,40,8,3,1,3,4,3060,0.05,11628.0,8779.61,2848.39,87,10,Yes
4239,2025-05-13,68,28,3,3,1,5,762,0.15,3238.5,1627.6,1610.9,280,6,Yes
4240,2025-06-11,19,18,3,4,2,3,3073,0.1,8297.1,6090.45,2206.65,163,3,Yes
4241,2025-11-29,5,4,2,1,1,1,3073,0.1,2765.7,1574.82,1190.88,271,1,Yes
4242,2025-04-02,75,16,1,2,1,3,3304,0.1,8920.8,4523.86,4396.94,206,5,No
4243,2025-04-29,64,20,2,4,1,2,3769,0.15,6407.3,3207.28,3200.02,202,4,No
4244,2025-09-12,83,18,2,3,2,3,4537,0,13611,9656.62,3954.38,83,9,No
4245,2025-02-27,36,5,3,3,2,2,2693,0.1,4847.4,3415.71,1431.69,131,1,Yes
4246,2025-08-23,6,16,3,2,3,4,3063,0,12252,6276.26,5975.74,86,6,Yes
4247,2025-08-04,30,21,2,3,1,2,2685,0.05,5101.5,4043.9,1057.6,182,8,Yes
4248,2025-07-22,21,25,3,2,3,4,3332,0.05,12661.6,7727.49,4934.11,299,9,No
4249,2025-09-30,7,6,2,3,1,5,4304,0.15,18292.0,14380.65,3911.35,174,1,Yes
4250,2025-06-04,25,8,4,4,3,5,4562,0.05,21669.5,13128.57,8540.93,298,8,Yes
4251,2025-06-23,78,14,4,3,2,1,3136,0.15,2665.6,2044.7,620.9,127,3,No
4252,2025-02-09,46,8,4,2,3,2,4938,0.1,8888.4,5914.24,2974.16,186,9,No
4253,2025-06-12,72,25,2,1,3,1,910,0.15,773.5,593.37,180.13,263,9,No
4254,2025-06-01,55,30,3,2,1,4,4395,0.05,16701.0,10941.03,5759.97,187,5,No
4255,2025-10-12,42,18,1,4,2,4,4075,0.15,13855.0,10026.4,3828.6,190,10,No
4256,2025-06-27,81,20,2,3,2,3,2358,0.05,6720.3,4493.66,2226.64,158,4,Yes
4257,2025-07-01,70,18,3,2,1,1,2097,0.05,1992.15,1068.14,924.01,109,10,Yes
4258,2025-07-30,93,16,2,2,3,3,2308,0.1,6231.6,3416.74,2814.86,208,1,Yes
4259,2025-06-24,21,25,4,4,1,4,1723,0.05,6547.4,5057.29,1490.11,79,5,No
4260,2025-11-23,34,27,2,1,3,1,1504,0.1,1353.6,910.09,443.51,158,5,Yes
4261,2025-10-11,99,10,2,3,1,5,3135,0,15675,12454.49,3220.51,57,5,No
4262,2025-08-16,18,21,2,1,3,3,816,0,2448,1707.08,740.92,293,7,Yes
4263,2025-06-21,3,4,1,1,2,3,553,0.15,1410.15,935.33,474.82,140,2,Yes
4264,2025-11-08,93,26,2,3,1,3,1777,0.05,5064.45,3492.9,1571.55,168,1,No
4265,2025-08-29,85,1,3,1,1,1,1040,0.1,936.0,674.18,261.82,278,7,Yes
4266,2025-04-17,3,30,4,1,2,4,3212,0,12848,8021.12,4826.88,249,4,Yes
4267,2025-10-22,28,20,2,3,2,3,1004,0.15,2560.2,1669.81,890.39,193,3,No
4268,2025-05-02,78,12,4,1,1,5,1932,0.15,8211.0,5666.43,2544.57,117,10,Yes
4269,2025-05-21,42,13,2,3,2,1,2060,0,2060,1595.25,464.75,162,9,No
4270,2025-03-07,30,18,1,1,1,4,3932,0,15728,9577.98,6150.02,274,7,No
4271,2025-12-08,41,1,4,1,3,5,1035,0,5175,3026.48,2148.52,137,8,Yes
4272,2025-03-13,81,27,1,1,1,2,251,0.1,451.8,307.17,144.63,218,1,Yes
4273,2025-12-05,41,7,4,1,3,2,3785,0.1,6813.0,4671.88,2141.12,92,2,Yes
4274,2025-07-09,18,16,1,3,2,4,3831,0,15324,8271.21,7052.79,190,9,No
