Trip_ID,Date,From_Station_ID,To_Station_ID,Ticket_ID,Payment_ID,Passengers,Fare,Revenue
18768,2025-03-13,BL09,BL02,2,2,6,50,300
18769,2025-04-22,GL03,BL04,3,1,1,60,60
18770,2025-04-19,GL02,BL12,2,3,2,50,100
18771,2025-05-03,BL02,GL01,3,1,4,20,80
18772,2025-04-09,GL05,BL01,1,3,3,40,120
18773,2025-06-23,GL05,BL09,3,2,6,30,180
18774,2025-03-22,BL06,BL12,2,1,2,40,80
18775,2025-03-17,BL10,BL09,2,1,6,10,60
18776,2025-03-08,BL06,BL05,2,3,3,20,60
18777,2025-06-02,BL13,GL05,3,2,3,30,90
18778,2025-05-30,BL10,BL09,1,3,6,30,180
18779,2025-01-09,BL13,BL05,1,2,6,30,180
18780,2025-04-18,BL04,BL13,3,1,5,10,50
18781,2025-04-30,BL05,GL02,3,1,6,20,120
18782,2025-06-20,BL12,GL06,2,3,6,10,60
18783,2025-04-26,BL06,BL03,3,2,5,50,250
18784,2025-06-01,GL02,BL11,3,2,6,50,300
18785,2025-03-19,GL03,BL03,2,1,5,40,200
18786,2025-01-11,BL01,BL13,1,1,6,10,60
18787,2025-06-06,GL04,BL12,3,2,1,60,60
18788,2025-03-01,BL12,BL02,3,1,6,50,300
18789,2025-05-26,BL12,GL05,3,1,6,50,300
18790,2025-05-15,GL02,BL07,1,1,2,60,120
18791,2025-02-25,BL11,BL13,1,1,5,30,150
18792,2025-03-05,GL01,BL04,1,2,2,20,40
18793,2025-02-03,BL03,BL12,2,2,4,50,200
18794,2025-05-22,BL12,BL03,2,2,5,50,250
18795,2025-02-09,BL11,BL02,1,3,4,50,200
18796,2025-03-23,BL02,BL01,2,3,2,60,120
18797,2025-03-15,BL02,BL09,2,3,4,30,120
18798,2025-04-21,BL07,GL03,3,2,3,20,60
18799,2025-06-25,GL04,BL10,1,1,6,60,360
18800,2025-01-23,BL13,BL08,3,3,3,20,60
18801,2025-02-13,BL05,BL12,2,3,6,20,120
18802,2025-02-17,BL07,GL06,1,3,4,40,160
18803,2025-04-19,BL06,BL11,2,1,4,40,160
18804,2025-01-01,BL10,BL11,3,1,5,20,100
18805,2025-02-20,BL03,BL12,2,1,1,10,10
18806,2025-04-24,BL11,BL02,2,1,2,40,80
18807,2025-01-17,GL04,BL09,2,3,3,60,180
18808,2025-01-11,GL04,GL06,2,2,2,20,40
18809,2025-05-12,BL04,BL11,1,3,3,10,30
18810,2025-03-11,BL05,GL02,2,1,6,20,120
18811,2025-03-29,BL10,GL03,3,3,6,50,300
18812,2025-03-28,BL08,BL12,2,1,5,60,300
18813,2025-03-10,BL10,GL04,2,1,6,40,240
18814,2025-05-25,BL05,BL13,2,3,3,40,120
18815,2025-04-22,BL02,GL01,3,2,2,50,100
18816,2025-04-05,BL08,GL04,3,1,6,60,360
18817,2025-05-25,GL06,GL03,3,3,1,10,10
18818,2025-05-27,BL03,BL04,3,1,3,40,120
18819,2025-05-21,GL02,BL13,1,3,3,60,180
18820,2025-04-03,BL03,BL02,3,3,1,30,30
18821,2025-02-14,BL09,BL06,1,1,3,30,90
18822,2025-02-26,GL02,BL05,3,2,3,60,180
18823,2025-03-11,BL13,BL08,1,2,4,40,160
18824,2025-06-09,BL02,GL05,2,3,1,60,60
18825,2025-04-04,BL11,GL05,2,3,5,10,50
18826,2025-06-28,BL03,GL01,2,1,5,20,100
18827,2025-05-10,BL04,GL01,3,2,3,50,150
18828,2025-04-28,BL05,BL04,2,1,2,30,60
18829,2025-04-19,BL11,BL03,1,1,1,50,50
18830,2025-02-08,BL13,BL10,1,3,1,10,10
18831,2025-01-09,BL11,GL04,3,1,6,60,360
18832,2025-04-20,BL10,BL04,2,2,4,40,160
18833,2025-05-14,GL06,BL05,2,1,2,40,80
18834,2025-05-06,GL06,GL02,2,3,3,50,150
18835,2025-06-24,GL01,GL04,3,3,4,40,160
18836,2025-03-27,GL06,BL11,1,3,5,60,300
18837,2025-03-07,GL06,GL04,3,2,2,10,20
18838,2025-01-11,BL09,BL03,2,1,5,20,100
18839,2025-06-06,BL09,BL04,2,1,1,30,30
18840,2025-01-29,BL09,GL02,3,3,4,50,200
18841,2025-01-14,BL05,BL08,1,3,4,30,120
18842,2025-04-15,BL06,GL03,1,2,5,40,200
18843,2025-03-22,GL03,BL05,1,2,4,50,200
18844,2025-05-26,BL05,BL09,3,3,4,30,120
18845,2025-06-02,BL06,GL03,2,3,5,60,300
18846,2025-01-13,GL03,BL01,1,2,6,40,240
18847,2025-04-23,BL08,BL13,1,3,4,30,120
18848,2025-03-22,BL04,BL07,3,2,2,20,40
18849,2025-06-24,BL09,BL06,3,2,4,50,200
18850,2025-04-01,GL02,BL13,3,1,6,60,360
18851,2025-03-08,GL02,BL03,2,3,5,20,100
18852,2025-04-28,BL13,BL08,3,1,3,20,60
18853,2025-06-25,GL03,BL11,2,2,4,20,80
18854,2025-03-19,BL05,GL06,3,3,4,10,40
18855,2025-05-10,GL03,GL04,3,1,3,60,180
18856,2025-04-05,BL11,BL13,3,2,3,40,120
18857,2025-03-10,GL06,GL05,3,1,2,30,60
18858,2025-06-30,BL08,BL01,2,3,4,40,160
18859,2025-04-16,BL01,BL10,1,1,5,20,100
18860,2025-06-18,BL12,BL04,1,1,6,20,120
18861,2025-05-05,BL10,BL07,3,1,5,50,250
18862,2025-04-26,BL12,BL13,2,1,2,10,20
18863,2025-01-24,GL06,GL03,3,2,6,20,120
18864,2025-01-24,BL11,GL02,2,1,6,50,300
18865,2025-03-28,BL01,GL03,3,1,3,20,60
18866,2025-06-01,BL01,BL06,2,3,4,50,200
18867,2025-02-22,BL13,BL03,2,2,2,50,100
18868,2025-05-08,BL10,BL11,2,1,1,30,30
18869,2025-05-19,GL05,BL01,3,1,4,20,80
18870,2025-06-03,BL07,BL11,3,2,2,10,20
18871,2025-04-28,BL09,GL02,3,2,4,40,160
18872,2025-03-25,GL01,BL12,2,2,3,60,180
18873,2025-01-28,GL06,BL07,3,2,1,50,50
18874,2025-04-17,BL05,BL09,2,2,6,50,300
18875,2025-03-20,BL13,BL09,1,2,2,40,80
18876,2025-05-11,BL02,GL03,2,1,4,60,240
18877,2025-04-24,BL05,GL01,3,3,2,20,40
18878,2025-03-19,BL09,BL12,2,3,6,40,240
18879,2025-01-15,BL06,GL03,2,1,3,40,120
18880,2025-03-19,BL13,BL01,2,1,5,20,100
18881,2025-02-21,BL07,BL10,3,2,5,30,150
18882,2025-05-20,BL09,GL05,1,1,5,30,150
18883,2025-03-16,BL13,BL05,1,2,6,40,240
18884,2025-04-21,GL04,BL02,3,1,3,50,150
18885,2025-02-07,BL01,BL04,3,2,3,60,180
18886,2025-02-13,BL09,GL03,1,1,5,10,50
18887,2025-04-09,BL03,GL04,2,3,4,20,80
18888,2025-04-12,GL05,GL06,1,3,5,40,200
18889,2025-06-15,BL10,GL04,3,3,5,40,200
18890,2025-05-16,GL01,BL09,1,2,6,20,120
18891,2025-06-13,BL08,BL07,2,2,6,60,360
18892,2025-05-08,BL09,BL07,3,2,5,20,100
18893,2025-05-24,BL07,BL12,3,1,6,30,180
18894,2025-04-22,BL06,BL02,1,3,5,40,200
18895,2025-06-09,GL04,GL06,2,3,6,20,120
18896,2025-04-24,GL02,BL10,3,1,1,50,50
18897,2025-03-24,GL04,BL09,3,1,6,10,60
18898,2025-06-01,GL03,BL11,3,1,5,10,50
18899,2025-03-23,GL05,GL04,1,1,4,40,160
18900,2025-01-26,GL04,GL06,1,2,4,30,120
18901,2025-05-01,BL04,BL08,2,3,3,50,150
18902,2025-03-01,BL03,GL06,2,2,2,40,80
18903,2025-06-20,BL11,BL03,2,1,2,40,80
18904,2025-04-27,BL09,BL12,1,3,3,10,30
18905,2025-01-18,GL03,BL11,2,2,2,10,20
18906,2025-05-28,GL01,GL04,1,3,3,60,180
18907,2025-05-23,BL06,BL07,2,2,2,30,60
18908,2025-05-21,GL05,BL05,2,1,1,50,50
18909,2025-04-24,BL04,BL02,2,2,1,40,40
18910,2025-03-15,GL03,BL06,1,2,3,10,30
18911,2025-01-20,GL06,BL09,2,3,5,10,50
18912,2025-01-22,BL07,BL11,3,1,6,60,360
18913,2025-06-08,GL04,BL01,2,3,1,30,30
18914,2025-02-11,BL10,BL13,3,2,2,30,60
18915,2025-03-10,BL11,BL03,1,1,6,30,180
18916,2025-01-05,GL06,GL02,2,3,1,20,20
18917,2025-03-29,GL04,BL09,3,2,2,50,100
18918,2025-05-07,GL06,BL09,1,2,4,30,120
18919,2025-04-01,GL06,BL09,3,3,5,20,100
18920,2025-06-03,BL12,GL04,1,3,1,20,20
18921,2025-06-22,GL02,BL13,2,1,6,60,360
18922,2025-03-30,BL13,BL10,1,2,6,20,120
18923,2025-06-01,BL02,BL07,1,1,2,40,80
18924,2025-04-17,BL06,GL05,2,3,3,30,90
18925,2025-03-15,GL06,BL12,3,3,2,50,100
18926,2025-01-09,GL04,BL02,1,1,5,50,250
18927,2025-04-11,GL03,BL12,1,3,5,40,200
18928,2025-03-06,BL12,BL06,1,3,3,40,120
18929,2025-06-21,BL08,BL12,2,1,6,60,360
18930,2025-03-30,BL10,BL06,1,3,1,20,20
18931,2025-01-10,BL03,BL10,2,3,1,30,30
18932,2025-01-28,BL09,BL12,2,1,4,50,200
18933,2025-06-24,BL01,BL04,2,1,2,10,20
18934,2025-03-22,GL03,BL07,2,2,4,50,200
18935,2025-05-16,GL06,BL03,3,3,4,30,120
18936,2025-04-19,BL08,GL02,1,3,4,50,200
18937,2025-03-09,GL05,BL08,2,1,6,40,240
18938,2025-05-02,BL05,BL12,3,1,3,40,120
18939,2025-06-08,BL04,BL02,2,3,3,60,180
18940,2025-05-18,BL03,BL04,2,1,4,30,120
18941,2025-02-13,GL04,BL09,1,2,4,60,240
18942,2025-06-23,BL09,BL07,1,2,5,20,100
18943,2025-06-09,GL04,BL03,2,1,1,60,60
18944,2025-03-02,GL03,BL08,2,2,5,40,200
18945,2025-01-26,BL09,BL13,3,3,5,20,100
18946,2025-02-17,BL09,BL03,3,3,2,10,20
18947,2025-05-26,BL12,BL05,2,1,6,10,60
18948,2025-04-21,BL12,GL05,3,2,2,10,20
18949,2025-01-03,BL02,GL02,3,1,6,20,120
18950,2025-04-11,BL05,BL03,2,1,4,40,160
18951,2025-02-25,BL13,BL10,2,3,4,50,200
18952,2025-01-14,GL02,BL01,3,1,5,40,200
18953,2025-06-12,GL05,BL13,3,3,6,40,240
18954,2025-02-28,BL11,BL03,1,3,4,20,80
18955,2025-03-28,BL08,BL07,1,2,1,50,50
18956,2025-02-28,BL11,GL04,2,1,3,50,150
18957,2025-01-23,BL10,BL04,2,2,3,10,30
18958,2025-06-19,GL03,BL08,3,3,4,40,160
18959,2025-02-05,BL08,BL11,1,3,3,40,120
18960,2025-01-28,GL04,GL05,2,3,2,60,120
18961,2025-02-14,BL03,BL13,1,2,5,10,50
18962,2025-02-07,BL07,GL02,2,1,4,50,200
18963,2025-03-08,BL05,BL08,3,3,2,20,40
18964,2025-05-10,BL12,GL01,1,3,5,20,100
18965,2025-01-13,BL05,GL02,2,1,6,40,240
18966,2025-01-26,BL01,BL02,2,1,6,40,240
18967,2025-01-09,GL06,BL02,1,2,4,60,240
18968,2025-03-18,BL06,GL01,3,2,1,50,50
18969,2025-01-23,BL03,BL10,1,3,5,50,250
18970,2025-06-16,BL04,GL04,2,3,6,10,60
18971,2025-01-09,BL09,GL03,1,3,6,10,60
18972,2025-05-27,BL03,BL10,2,3,5,60,300
18973,2025-06-29,BL11,BL02,2,1,1,60,60
18974,2025-01-28,BL13,BL06,2,1,2,60,120
18975,2025-05-23,BL11,GL03,2,3,4,20,80
18976,2025-06-11,BL13,BL01,1,2,1,30,30
18977,2025-03-20,BL10,GL04,3,3,3,40,120
18978,2025-05-05,BL08,GL03,2,2,2,20,40
18979,2025-01-24,GL01,BL04,3,1,4,10,40
18980,2025-02-20,BL03,GL02,1,2,3,20,60
18981,2025-02-10,BL05,GL04,3,2,6,50,300
18982,2025-01-14,GL05,BL05,2,1,6,10,60
18983,2025-01-05,GL02,BL13,2,3,4,60,240
18984,2025-04-09,BL01,GL04,1,2,1,40,40
18985,2025-03-20,BL03,BL08,3,2,1,40,40
18986,2025-06-07,BL06,GL01,1,3,5,50,250
18987,2025-04-04,GL04,GL02,3,1,6,10,60
18988,2025-01-10,BL12,BL04,3,3,6,40,240
18989,2025-05-21,BL07,BL09,3,1,4,40,160
18990,2025-06-02,BL06,BL08,3,2,3,60,180
18991,2025-04-10,GL05,BL01,1,1,4,40,160
18992,2025-05-18,BL03,BL12,3,1,4,60,240
18993,2025-02-09,BL06,GL03,1,2,2,20,40
18994,2025-01-06,BL04,GL04,1,3,6,10,60
18995,2025-01-05,BL02,BL08,3,1,6,30,180
18996,2025-04-27,GL03,BL07,3,3,4,50,200
18997,2025-04-08,BL10,BL07,2,1,5,50,250
18998,2025-01-01,BL03,BL05,2,1,6,20,120
18999,2025-05-26,BL07,GL02,3,3,5,30,150
19000,2025-05-23,BL01,BL13,3,3,3,10,30
19001,2025-04-17,BL07,BL13,2,1,4,20,80
19002,2025-03-19,BL01,GL01,2,1,6,10,60
19003,2025-05-09,BL09,BL06,3,2,6,30,180
19004,2025-02-06,BL01,BL05,2,1,6,30,180
19005,2025-03-01,BL08,GL05,3,1,2,20,40
19006,2025-02-20,BL03,BL13,3,1,1,50,50
19007,2025-05-06,GL03,BL01,3,1,5,10,50
19008,2025-03-14,BL09,GL04,3,1,5,10,50
19009,2025-04-29,BL07,BL05,2,2,4,40,160
19010,2025-04-27,BL13,GL03,3,3,1,60,60
19011,2025-03-19,BL13,BL11,3,3,4,10,40
19012,2025-06-07,BL09,GL06,1,2,4,20,80
19013,2025-02-09,BL08,BL01,3,2,3,10,30
19014,2025-06-25,GL06,BL08,2,2,6,40,240
19015,2025-06-02,BL05,GL04,1,1,5,10,50
19016,2025-03-22,BL13,BL08,3,3,2,30,60
19017,2025-03-28,BL09,BL10,1,2,3,10,30
19018,2025-06-19,GL03,BL13,2,3,1,40,40
19019,2025-04-10,BL05,GL05,3,2,3,10,30
19020,2025-01-27,GL02,BL04,2,1,6,20,120
19021,2025-01-25,BL13,BL04,2,1,4,10,40
19022,2025-05-01,GL06,GL03,1,3,1,40,40
19023,2025-03-19,BL13,GL02,1,1,2,20,40
19024,2025-04-10,BL07,GL03,2,2,4,40,160
19025,2025-06-17,BL07,GL01,1,2,4,40,160
19026,2025-04-26,GL05,BL11,1,3,3,20,60
19027,2025-03-23,BL08,BL05,2,1,2,30,60
19028,2025-06-21,GL05,BL12,1,1,2,10,20
19029,2025-01-30,BL13,GL02,1,1,2,50,100
19030,2025-03-30,GL01,BL02,2,3,5,60,300
19031,2025-02-18,BL12,GL06,2,3,5,20,100
19032,2025-05-24,GL03,BL13,3,2,1,30,30
19033,2025-02-19,BL04,GL02,2,2,2,30,60
19034,2025-06-21,GL03,BL12,1,3,5,40,200
19035,2025-01-07,BL06,BL01,1,3,4,60,240
19036,2025-05-06,BL07,GL05,3,3,5,20,100
19037,2025-06-11,BL08,BL01,3,1,3,50,150
19038,2025-02-22,BL01,BL07,1,3,5,10,50
19039,2025-06-13,BL09,BL07,2,1,5,40,200
19040,2025-05-13,GL03,GL02,3,3,1,40,40
19041,2025-06-06,BL13,BL12,2,1,2,50,100
19042,2025-03-13,GL04,BL08,2,2,2,50,100
19043,2025-05-22,BL12,BL13,1,2,2,20,40
19044,2025-05-20,BL08,BL11,3,1,1,30,30
19045,2025-04-28,GL04,BL07,1,3,3,30,90
19046,2025-04-28,BL06,GL01,3,3,5,20,100
19047,2025-05-04,BL07,BL10,2,2,5,20,100
19048,2025-05-14,BL09,BL02,2,3,3,30,90
19049,2025-05-05,BL06,GL01,1,1,2,30,60
19050,2025-04-29,BL13,BL06,2,2,1,60,60
19051,2025-05-07,BL11,BL03,1,1,1,20,20
19052,2025-02-03,BL04,GL04,3,2,4,40,160
19053,2025-04-12,GL06,BL07,3,2,4,30,120
19054,2025-01-02,GL01,BL10,2,1,1,10,10
19055,2025-03-14,BL07,BL08,3,2,2,30,60
19056,2025-03-09,BL12,BL13,2,1,1,40,40
19057,2025-01-23,BL04,GL06,1,1,2,10,20
19058,2025-02-14,GL03,BL09,1,2,4,10,40
19059,2025-02-10,GL04,BL13,3,2,2,30,60
19060,2025-03-13,BL06,BL13,2,2,3,30,90
19061,2025-03-07,BL05,BL06,3,2,6,60,360
19062,2025-02-14,BL04,GL03,1,1,1,60,60
19063,2025-06-19,BL07,BL08,2,2,4,20,80
19064,2025-01-05,GL04,GL05,2,1,4,40,160
19065,2025-01-01,GL04,BL09,1,3,4,40,160
19066,2025-02-22,BL13,BL03,3,3,6,50,300
19067,2025-04-29,BL10,BL05,3,1,6,40,240
19068,2025-06-24,BL02,GL05,3,1,4,50,200
19069,2025-03-16,BL10,BL01,3,1,4,40,160
19070,2025-03-23,GL04,BL09,1,2,3,20,60
19071,2025-01-26,BL06,BL13,1,1,3,50,150
19072,2025-06-25,BL12,BL05,3,1,5,60,300
19073,2025-03-26,BL03,BL01,3,2,3,20,60
19074,2025-02-07,GL05,BL01,3,2,5,20,100
19075,2025-05-22,GL02,BL12,1,3,4,60,240
19076,2025-05-06,BL13,BL09,1,2,2,40,80
19077,2025-01-25,BL06,BL01,3,1,5,30,150
19078,2025-04-24,BL09,BL03,3,1,3,40,120
19079,2025-03-27,BL01,BL10,3,2,2,30,60
19080,2025-02-06,BL07,BL10,3,3,2,60,120
19081,2025-06-12,BL04,GL04,3,1,2,10,20
19082,2025-02-04,GL05,GL02,1,3,5,30,150
19083,2025-04-01,BL02,BL10,2,2,1,30,30
19084,2025-03-25,BL06,GL06,2,3,1,10,10
19085,2025-01-30,GL02,BL03,2,1,1,20,20
19086,2025-05-06,BL13,GL01,2,3,1,30,30
19087,2025-06-28,BL07,BL06,1,1,3,30,90
19088,2025-04-07,BL04,BL09,2,2,1,60,60
19089,2025-01-31,GL02,BL10,1,1,3,10,30
19090,2025-03-16,BL01,BL05,1,2,1,40,40
19091,2025-02-16,GL03,BL10,2,3,3,50,150
19092,2025-03-20,BL09,BL05,3,3,6,20,120
19093,2025-05-21,BL10,BL13,3,2,3,60,180
19094,2025-06-24,BL13,BL12,1,1,6,30,180
19095,2025-02-04,BL10,GL03,3,3,5,40,200
19096,2025-01-12,BL08,BL06,1,3,3,20,60
19097,2025-05-11,BL09,GL01,1,1,3,50,150
19098,2025-02-02,BL13,BL07,3,2,4,30,120
19099,2025-06-16,GL05,BL03,1,2,1,20,20
19100,2025-05-10,BL09,BL10,2,3,6,50,300
19101,2025-05-14,GL04,BL11,2,1,3,20,60
19102,2025-05-13,GL01,BL11,1,1,2,50,100
19103,2025-03-30,BL04,BL01,2,1,1,60,60
19104,2025-04-29,BL03,BL10,2,2,1,50,50
19105,2025-04-21,BL10,BL02,2,3,1,60,60
19106,2025-06-23,BL01,BL07,3,3,2,60,120
19107,2025-03-27,BL13,GL06,1,2,6,40,240
19108,2025-04-05,BL08,GL01,1,3,6,40,240
19109,2025-02-09,GL01,BL10,1,3,2,40,80
19110,2025-04-02,GL06,GL04,1,1,2,10,20
19111,2025-04-25,BL04,BL07,1,1,2,20,40
19112,2025-04-16,BL08,BL06,1,3,6,20,120
19113,2025-01-23,BL09,GL05,2,2,4,40,160
19114,2025-01-11,BL09,BL05,3,2,2,60,120
19115,2025-03-31,GL01,GL03,1,3,2,10,20
19116,2025-04-17,GL02,BL09,3,1,5,10,50
19117,2025-05-12,BL02,GL04,1,3,6,40,240
19118,2025-04-18,BL08,BL09,2,1,5,40,200
19119,2025-05-09,BL05,BL13,2,3,3,50,150
19120,2025-01-24,BL05,BL06,1,3,6,20,120
19121,2025-02-25,GL04,BL01,2,1,4,60,240
19122,2025-03-11,BL04,BL03,2,1,5,20,100
19123,2025-02-26,GL04,BL06,1,3,6,50,300
19124,2025-04-02,GL04,BL07,2,1,3,10,30
19125,2025-03-10,GL02,BL06,2,3,2,50,100
19126,2025-03-10,BL12,BL11,3,1,1,30,30
19127,2025-03-04,GL06,BL07,3,2,5,50,250
19128,2025-04-17,GL05,GL01,1,3,6,50,300
19129,2025-04-04,BL03,BL01,1,2,2,10,20
19130,2025-04-13,BL13,BL02,2,2,4,30,120
19131,2025-03-26,BL04,GL02,1,3,1,30,30
19132,2025-03-19,BL11,GL04,3,2,1,20,20
19133,2025-02-27,BL13,GL03,1,2,6,20,120
19134,2025-03-31,BL03,BL07,2,1,3,20,60
19135,2025-05-21,BL04,BL13,1,3,5,20,100
19136,2025-03-29,GL04,BL11,2,2,6,60,360
19137,2025-06-15,BL09,GL06,2,3,1,40,40
19138,2025-06-19,GL04,BL02,3,1,1,10,10
19139,2025-05-31,BL11,BL13,2,3,6,30,180
19140,2025-05-11,BL10,BL09,1,3,5,40,200
19141,2025-05-15,GL01,BL11,2,1,5,40,200
19142,2025-06-17,BL13,BL07,3,2,3,20,60
19143,2025-03-28,BL06,GL05,1,2,4,50,200
19144,2025-05-16,BL05,GL03,1,1,1,50,50
19145,2025-03-15,GL02,BL09,1,2,4,30,120
19146,2025-06-23,GL03,BL13,3,2,3,30,90
19147,2025-05-14,BL13,GL06,3,1,4,60,240
19148,2025-03-17,BL08,BL04,1,3,3,20,60
19149,2025-05-23,GL01,GL03,2,1,1,40,40
19150,2025-04-13,GL03,BL08,2,2,1,60,60
19151,2025-06-12,BL08,BL02,2,1,4,40,160
19152,2025-02-17,GL06,BL13,3,1,2,30,60
19153,2025-06-29,GL04,BL01,3,2,3,10,30
19154,2025-04-17,BL03,BL02,2,2,4,10,40
19155,2025-02-06,BL02,BL01,1,2,5,40,200
19156,2025-06-12,BL06,BL01,3,3,3,10,30
19157,2025-04-22,GL05,BL01,1,2,3,50,150
19158,2025-01-25,GL06,BL06,3,1,5,60,300
19159,2025-06-23,BL08,GL02,1,3,3,50,150
19160,2025-03-17,BL12,BL10,2,3,3,50,150
19161,2025-05-11,GL04,BL03,2,2,3,10,30
19162,2025-06-09,GL06,GL01,2,2,4,30,120
19163,2025-03-19,BL13,GL05,2,1,6,20,120
19164,2025-03-07,GL02,BL06,2,2,5,10,50
19165,2025-05-01,BL11,BL08,3,2,2,40,80
19166,2025-05-26,GL02,GL06,3,1,5,30,150
19167,2025-04-09,BL12,BL11,1,2,5,60,300
19168,2025-04-23,BL03,GL01,2,3,1,30,30
19169,2025-02-09,BL10,BL02,1,3,1,40,40
19170,2025-04-13,BL07,BL02,1,2,6,60,360
19171,2025-06-20,BL11,BL10,2,3,6,60,360
19172,2025-04-29,BL06,BL09,1,3,6,20,120
19173,2025-05-23,GL05,GL03,2,2,5,30,150
19174,2025-05-15,BL03,BL06,1,2,5,30,150
19175,2025-06-03,BL07,BL08,3,3,2,20,40
19176,2025-03-26,BL01,GL03,1,1,4,50,200
19177,2025-04-13,GL04,BL01,3,2,3,40,120
19178,2025-05-15,BL11,GL06,3,3,3,30,90
19179,2025-05-25,BL06,BL08,3,3,1,30,30
19180,2025-04-15,BL10,BL08,1,2,1,40,40
19181,2025-04-30,GL06,BL07,3,1,6,30,180
19182,2025-01-16,BL09,BL08,2,3,3,10,30
19183,2025-01-01,BL07,BL12,3,3,6,60,360
19184,2025-04-03,BL12,BL11,1,3,1,30,30
19185,2025-02-07,GL06,BL10,1,2,4,20,80
19186,2025-01-06,BL12,GL04,1,2,5,30,150
19187,2025-04-12,BL12,GL06,2,2,3,20,60
19188,2025-01-01,GL06,BL06,1,2,5,40,200
19189,2025-04-13,BL01,BL02,1,1,4,30,120
19190,2025-01-05,BL10,GL06,2,1,3,50,150
19191,2025-02-20,BL04,BL01,3,1,3,30,90
19192,2025-05-04,GL04,BL02,1,2,5,10,50
19193,2025-04-07,BL08,BL01,2,2,3,60,180
19194,2025-02-28,GL04,BL02,2,3,6,10,60
19195,2025-03-04,BL02,BL01,2,3,2,30,60
19196,2025-04-30,BL02,BL01,3,1,5,30,150
19197,2025-06-24,GL04,GL06,2,1,1,30,30
19198,2025-04-02,BL11,BL04,2,1,1,60,60
19199,2025-06-27,BL05,GL03,2,1,1,10,10
19200,2025-05-20,GL05,BL05,1,2,3,20,60
19201,2025-06-02,BL08,BL01,1,1,2,40,80
19202,2025-02-21,GL03,BL10,3,1,6,50,300
19203,2025-05-02,BL02,BL08,1,2,3,50,150
19204,2025-03-09,BL05,GL03,3,2,5,60,300
19205,2025-03-01,BL05,GL01,3,1,5,20,100
19206,2025-06-14,BL10,GL06,2,1,5,30,150
19207,2025-04-28,GL06,BL05,3,2,2,30,60
19208,2025-02-11,BL06,BL13,2,1,2,40,80
19209,2025-02-20,GL04,BL10,3,1,3,60,180
19210,2025-02-09,BL09,BL03,3,1,5,30,150
19211,2025-01-23,BL03,BL09,3,1,1,40,40
19212,2025-02-20,BL02,GL05,1,2,3,20,60
19213,2025-05-03,GL02,BL04,2,2,6,60,360
19214,2025-04-28,BL03,GL05,2,1,3,20,60
19215,2025-02-04,BL02,BL08,2,1,1,30,30
19216,2025-05-21,BL09,BL11,1,2,1,60,60
19217,2025-03-31,BL06,BL01,3,1,6,40,240
19218,2025-04-17,BL10,GL02,3,1,5,10,50
19219,2025-05-20,GL03,BL01,3,3,5,30,150
19220,2025-02-12,BL04,BL09,2,1,4,30,120
19221,2025-04-22,GL02,BL03,1,1,4,50,200
19222,2025-02-03,BL11,BL03,1,2,1,40,40
19223,2025-06-20,GL04,BL07,3,1,1,50,50
19224,2025-05-28,GL03,BL05,1,1,1,40,40
19225,2025-01-07,BL01,GL03,2,3,4,10,40
19226,2025-03-01,GL05,BL08,3,3,3,30,90
19227,2025-03-29,BL03,BL05,2,1,3,10,30
19228,2025-02-19,BL03,GL05,2,1,3,30,90
19229,2025-06-20,BL07,BL03,2,2,6,30,180
19230,2025-04-14,BL11,BL07,1,3,1,40,40
19231,2025-06-26,BL11,GL06,2,2,1,30,30
19232,2025-01-11,BL04,BL13,1,2,4,40,160
19233,2025-01-28,BL04,BL02,1,1,1,50,50
19234,2025-03-21,BL02,BL03,3,2,1,60,60
19235,2025-03-18,BL06,GL01,3,1,2,40,80
19236,2025-03-25,GL03,BL05,1,3,1,10,10
19237,2025-04-26,BL04,GL06,3,1,5,40,200
19238,2025-01-10,BL11,GL01,2,1,6,60,360
19239,2025-01-09,BL04,GL04,2,3,4,30,120
19240,2025-01-08,GL06,GL02,1,3,3,30,90
19241,2025-03-02,BL07,GL04,2,3,4,60,240
19242,2025-01-05,GL05,GL04,2,3,4,30,120
19243,2025-04-16,BL06,BL13,1,2,6,30,180
19244,2025-06-27,GL01,BL04,3,1,6,60,360
19245,2025-03-02,BL11,BL10,2,3,4,50,200
19246,2025-02-19,BL08,BL03,2,2,1,20,20
19247,2025-03-01,BL06,BL11,3,1,1,40,40
19248,2025-04-30,BL11,BL06,1,2,1,10,10
19249,2025-02-27,GL01,BL03,2,2,2,20,40
19250,2025-02-13,BL10,GL04,3,1,6,10,60
19251,2025-01-06,BL02,GL03,2,2,6,40,240
19252,2025-06-02,GL03,BL12,1,3,5,20,100
19253,2025-02-09,BL02,BL10,1,1,2,40,80
19254,2025-03-15,GL03,BL02,1,3,1,20,20
19255,2025-05-16,BL10,GL06,3,2,1,30,30
19256,2025-02-08,GL06,GL01,3,1,5,10,50
19257,2025-06-08,GL05,BL09,2,1,3,20,60
19258,2025-05-28,BL04,BL09,3,3,5,60,300
19259,2025-03-20,GL05,BL09,1,3,4,60,240
19260,2025-05-09,BL08,GL01,2,3,6,10,60
19261,2025-03-31,BL07,BL12,3,2,6,60,360
19262,2025-02-26,BL03,BL11,3,3,2,20,40
19263,2025-06-21,BL02,GL04,2,3,4,60,240
19264,2025-02-04,GL04,BL05,3,3,5,50,250
19265,2025-05-25,GL05,BL02,2,1,3,20,60
